,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,max_dist_to_opt,real_xopt,real_yopt,bo_history
34,"[0.4774748200973513, -0.06276221205840697]",[-999.02960963],[0.97039037],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",476083390.3585675,34,1.1788413214201146,6.157535236398515,[0.699  0.4272],-1000.0,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[0.815053880035658, 1.571847205002884]], [[-4.243619730659827, 4.084031881718467]], [[-0.7438692917597443, -1.7375232658592683]], [[-0.13278204221958936, -1.4843959101763275]], [[-0.46132733933605424, -1.377301500743713]], [[-3.331131831979534, 4.295925047344431]], [[-2.626877341834936, -0.05863389733966213]], [[1.5432332296177251, 2.9909338247258392]], [[0.31555692377806815, 3.1309995770507753]], [[-2.916840757626532, 4.778620066743004]], [[-3.8392027067108905, 3.402563056043952]], [[3.2322380040565015, 4.02799884043658]], [[-2.274209378527228, 4.05220602208213]], [[1.2901387396038402, 4.373298592481665]], [[2.403500493937659, 5.0]], [[-2.5938879567395983, -5.0]], [[-2.5835437349721353, 5.0]], [[2.100860294898209, 3.277361986395624]], [[0.20724217113524585, -5.0]], [[-1.2499741762286558, 0.39701687081300857]], [[-1.2028884794216967, 2.4071044446271115]], [[0.4774748200973513, -0.06276221205840697]], [[-0.740605731631285, -0.1601565872612188]], [[-0.0643512825345292, 0.2686788911647273]], [[3.6347461714017335, -4.165789991534872]], [[0.7011466939332309, -3.6864316491033606]]]"
35,"[-2.5014212333302193, -0.3316768294369885]",[-179.1425941],[4.6674059],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",6244245747.171774,35,2.2767954625019535,6.224373209064953,[-1.275   0.4392],-183.81,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-0.1462141342591037, 1.300943741548624]], [[3.866999094429902, 0.42559761256572326]], [[-0.1370342729514239, 1.363888440513042]], [[-3.7628526885014804, -4.994122937921402]], [[-2.8493904521093394, 2.321937625683479]], [[-2.039852633745792, 5.0]], [[-5.0, 5.0]], [[-2.830275845374114, -5.0]], [[-3.7340106462562477, 5.0]], [[-1.3291721675574606, -5.0]], [[-2.2174568725351658, -5.0]], [[-4.895707649915928, 1.2271588086321064]], [[-2.981977073085858, 3.8277581741185926]], [[-2.8530514116033836, -2.6964311267218437]], [[-3.4821870973150455, -1.8424531992924442]], [[-3.208333520407305, 1.2001294453218974]], [[-4.285975280476968, 2.0351170149316777]], [[-3.6988277470362037, -3.9208531343800597]], [[-1.4468777297137085, -3.9760253111503303]], [[-2.5014212333302193, -0.3316768294369885]], [[-0.6828200792402686, -0.4766261736618264]], [[-0.08924930594874195, -2.3718278457218207]], [[0.07689745623649316, 2.8667123099179688]], [[-4.796500429800365, -0.40118934312685234]], [[0.33576307196426247, -1.4051991681216462]], [[0.5315797474170948, 4.976439554472283]]]"
36,"[-2.8177777789869864, -1.7170188141746798]",[-386.68431934],[1.06568066],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",12700135653.246086,36,0.8784758449743837,7.241363383768088,[-1.9662 -0.7974],-387.75,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-3.5661691752512814, 5.0]], [[-0.2617582357487965, -5.0]], [[-5.0, 5.0]], [[-3.482687054497904, -5.0]], [[-2.020737160457832, 5.0]], [[-2.3147052120420657, -5.0]], [[-2.8177777789869864, -1.7170188141746798]], [[-1.1461079476007374, 1.288760736445015]], [[-3.404676932037451, -3.23418412438804]], [[-5.0, 2.2523309122102173]], [[-4.430767550720575, -0.012725898413937177]], [[-3.704607962668188, -1.4896622386597593]], [[-5.0, 1.4638159257032466]], [[-0.14099237528623434, 1.6917559337532215]], [[0.3331230520649266, 5.0]], [[-4.894541902279801, 3.6429268930672993]], [[0.7705149302980008, -1.082315475488441]], [[1.6638762719276095, -0.43214777703811347]], [[3.3915816076439054, 1.042880873869195]], [[-4.069191010355401, -5.0]], [[-1.752350067273525, -5.0]], [[-5.0, -5.0]], [[-1.065417954137088, -5.0]], [[0.09607821172442522, 5.0]], [[-3.0087280076104888, 5.0]], [[-1.1597414738896343, 0.040961760156794084]]]"
37,"[2.800395475161195, 5.0]",[-66.26443919],[3.82556081],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",381608171.1227606,37,2.240109666407107,6.264116416603888,[ 1.2432 -0.6576],-70.09,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[4.514161569290117, 3.878959386392717]], [[0.1127745498185987, 1.799456313203974]], [[2.800395475161195, 5.0]], [[-0.44604236989265517, -5.0]], [[-1.1635373948631447, -0.6272416283545865]], [[-2.326553281035465, 5.0]], [[0.850067267007446, -4.321859704775608]], [[-2.0307944435182614, 5.0]], [[1.6133496293153935, -0.46905148943438]], [[-1.9130582987040483, 2.5897927685396045]], [[1.2152854196078748, -1.0329101988428757]], [[3.0604098750267696, 5.0]], [[-1.5524417831412662, 1.0137189519550274]], [[-0.3216117060455783, 1.58440834928075]], [[-2.348222432300574, -1.283536630891118]], [[1.1940824432928103, 1.0222425258668015]], [[1.7568823597259848, 1.3111968493033037]], [[1.2621353470983119, 1.2444728418818045]], [[3.7789101909134066, 5.0]], [[2.9580391250057025, 0.4863305106730733]], [[0.5994910340441271, -2.8312665749930788]], [[1.6840516000767654, 0.1377847437710935]], [[-2.9873339336779265, 5.0]], [[3.8610297568541787, -5.0]], [[2.4656394569290896, 1.7189466058411746]], [[-0.18049858538493646, -1.8197648144629994]]]"
38,"[-1.6194654179738919, 5.0]",[-845.60919328],[2.50080672],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",40550511448.38438,38,2.472263546600427,7.818072027628945,[-2.9394  0.705 ],-848.11,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[3.318755017882876, -4.701097072178043]], [[3.16266847759565, -3.835220053963372]], [[-3.5901096186023644, 5.0]], [[-3.9650663594383855, -5.0]], [[-2.0269643439520064, 5.0]], [[-5.0, 5.0]], [[-0.2519960338114424, -5.0]], [[-4.398338902333733, 3.8973109186000863]], [[-1.40242438420165, 0.4887668056458205]], [[0.6614889652206735, -3.3975217118255054]], [[-1.113258155595295, -1.5908602835593166]], [[-3.4752957023146727, -3.4479026039899465]], [[-5.0, 0.5372837773109578]], [[-5.0, -4.9049580835279025]], [[-1.844410279031351, -5.0]], [[-0.6397725141791112, -5.0]], [[-2.864519515434331, 5.0]], [[-4.004893493723888, 5.0]], [[-1.6194654179738919, 5.0]], [[-3.1965943380610238, 5.0]], [[-2.4518349092084772, 5.0]], [[0.147955728196519, 5.0]], [[-2.843808485161237, -5.0]], [[1.4866337599911585, 3.83335144250585]], [[-1.2537041480518982, 5.0]], [[-4.365655282102197, -5.0]]]"
39,"[-4.777004837721078, -2.3885789694407245]",[-593.20284248],[4.64715752],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",34537463540.458374,39,0.9373683723487847,8.711062506634125,[-2.9748 -2.1504],-597.85,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-1.0299975687833112, 4.057718352057324]], [[-4.262877326514995, -2.534808804931502]], [[-2.2674313724011292, -5.0]], [[-5.0, 4.052862313616412]], [[-4.480653955218002, 4.159286486630852]], [[1.7350405165785818, -1.5543046390034705]], [[-2.597918027195305, 1.4695385938319214]], [[-0.13529145339713544, -0.4843645395336953]], [[-0.6291262301141658, -1.3160234060895417]], [[-3.439674053823934, 5.0]], [[3.739464807745555, 1.4704316743926773]], [[-5.0, -0.06734206195066468]], [[-0.5442094105229796, -4.626066412015671]], [[-3.6518377685797585, -1.7498834857910661]], [[-0.19392756310714265, -2.7855404926357585]], [[4.165248667311902, -0.06981820096554703]], [[2.8654801206495826, 3.3962047598475653]], [[-3.8143191071909968, 1.1613638984736239]], [[-3.7337685505431804, -4.735661966929064]], [[-4.861583348921233, 1.8949292516246115]], [[-2.8063659473887066, -3.5568298390955624]], [[-3.0842135039884417, -0.6648636677983898]], [[-1.6996603124652543, -0.09580906485779384]], [[4.949148183083636, -4.312586703587354]], [[0.399118543422725, 5.0]], [[1.4996992942934293, 0.2114747482753696]]]"
40,"[2.819320948777923, 0.350603521140557]",[-106.02531312],[1.31468688],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",614281805.4778457,40,2.456415049989548,6.886549850998663,[ 1.8972 -2.2758],-107.34,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[4.531815304016023, 1.7559092962531457]], [[-4.51220665921538, -4.594654806252048]], [[1.60437311554988, 1.8065814637061304]], [[3.2800996269627376, -4.272814231084823]], [[2.277584410344524, 5.0]], [[5.0, -4.939604838380202]], [[5.0, -4.0457434886383625]], [[0.5625943752550303, 4.466832105424435]], [[0.5214326196684104, -1.229910959724393]], [[-0.9093184556418712, -0.1376427917588263]], [[0.14891847862295268, -2.9866859282862586]], [[-1.5489720060546484, -5.0]], [[-3.016997277978807, 5.0]], [[3.785517043164323, 5.0]], [[-0.5006558559854876, -1.0585737337627832]], [[2.819320948777923, 0.350603521140557]], [[-2.1833802137625784, 5.0]], [[-0.71648059580165, -0.6778400901268586]], [[-1.698318277359927, 1.885507346680349]], [[0.20466549498872588, -4.654957510947208]], [[1.8582874083052836, -4.519488122257801]], [[1.7033814011882198, 0.20447469945238012]], [[0.5622356005753361, -2.078064917438679]], [[4.213229993599487, 5.0]], [[3.2441679551590705, 5.0]], [[3.467004973137888, 2.593533160056381]]]"
41,"[-0.6269279269409809, 2.9407688820085744]",[-23.12618076],[6.67381924],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",5559502337.947518,41,2.0935879093163585,7.054317709128265,[-1.0992  1.5192],-29.8,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-1.137257550298038, 3.9977612902417032]], [[4.043424005982071, -1.7338435916416735]], [[-2.814422222254222, -2.290183923993214]], [[0.1590041339257761, 5.0]], [[-4.673265275583948, 5.0]], [[-3.6836800900195876, 3.494075535561755]], [[-1.3834608622428934, 1.445680141803028]], [[1.8716421799285692, -4.406219680324082]], [[-2.2684204047638286, -4.145865454015088]], [[0.8670626589423158, 3.334103841721423]], [[5.0, 4.84047600846382]], [[0.623516530468902, 3.694464157997917]], [[3.5078610620192263, 3.131256942750747]], [[-2.5598859705866324, 4.242235055286544]], [[-1.8154224271997181, 4.767371151073726]], [[2.905625424612883, -3.9937496090204956]], [[1.4368656504931518, 2.692950246571886]], [[-4.1491702963017705, 3.6935473278543864]], [[-0.33803370558801576, -0.22219871753485337]], [[-4.459282316494526, 1.836313229906279]], [[-2.7059550004218322, -0.5528467213028359]], [[-3.9115890813832643, 1.2249654588629657]], [[-0.6269279269409809, 2.9407688820085744]], [[-0.5010847693075003, 1.452318335987256]], [[-0.5011181064403288, -3.731834382698362]], [[-1.8601183475583767, 2.896708323472074]]]"
42,"[-1.3148962846309826, -1.3664411897887496]",[81.44274064],[0.04274064],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",5399657956.797758,42,0.9122329720024819,6.874787776329548,[-1.3194 -1.3548],81.4,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-4.225640771744116, -2.8318620328890054]], [[-1.6098411963677584, 3.069506876419716]], [[-3.104032393118353, -5.0]], [[0.14671311693819145, -5.0]], [[0.3612241136430858, 5.0]], [[-4.923035160240809, 5.0]], [[-1.8020992744336524, -5.0]], [[-4.312171191983414, 5.0]], [[-0.8611194720982591, -5.0]], [[-2.43419205477644, -5.0]], [[-0.13212463218168274, 5.0]], [[-2.974025991768157, 5.0]], [[-0.821772075943711, 2.246870028636465]], [[1.0791658613935808, 5.0]], [[-3.773701757561533, -0.3726741047485234]], [[3.4009089924754052, 5.0]], [[3.8898626179459304, -3.091965581685587]], [[-3.7166793874117565, -5.0]], [[-1.3148962846309826, -1.3664411897887496]], [[-1.8495026436270365, -2.1083718784979464]], [[-0.267768679049835, 0.6248689518268095]], [[1.440077963190489, -4.884613725771184]], [[-1.1518324404719607, 5.0]], [[-3.9191137918052967, 3.1476395954792427]], [[2.0134583733944846, -2.2392284848542694]], [[-0.7474144912827893, 1.4785650876737104]]]"
43,"[0.9938053963195603, 1.5685836512708553]",[-14.98385412],[3.36614588],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",588786103.2079837,43,0.21456931594669534,7.132944722845635,[1.0092 1.7826],-18.35,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[4.753547753285547, -4.976913556353111]], [[-0.7620338624077534, 3.9988712554440355]], [[1.9416792650941075, 1.481021454209814]], [[-4.761557655458995, -4.568017978231601]], [[-0.457101922827354, -5.0]], [[1.9030550579148802, 5.0]], [[-1.0694338676772137, 0.43002981731897466]], [[1.4543350863940694, 3.497669657327333]], [[1.3216157934152983, 1.9313270091337122]], [[-2.3507185763368232, 5.0]], [[2.899661536853934, -0.5884085064455116]], [[0.43522208356405523, -2.5788733779195576]], [[-2.2624047695100553, 3.2182097142370467]], [[1.496160104570875, 5.0]], [[5.0, 0.2172180193004997]], [[-3.551269443298748, 2.7615593785080117]], [[-0.18970657834006072, -0.20528647320805968]], [[-2.805497425027534, 2.8048133533162116]], [[-0.6552294277561282, 0.11900316184805045]], [[-1.7445790672656607, 5.0]], [[2.5489831147838036, 5.0]], [[-1.6459946001909525, 1.5170563556078165]], [[3.6315084451087447, 5.0]], [[2.2802605400479634, 3.6200203667923248]], [[0.30526945826258955, 5.0]], [[-1.0718929453283927, -1.3958488685052781]]]"
44,"[-2.0550586041226917, -3.729239610058225]",[-98.44168205],[1.42831795],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",2733858154.864463,44,1.685686276773016,7.256566889828002,[-0.8898 -2.73  ],-99.87,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[4.851473739761387, -3.4591228392017026]], [[2.6542156456776542, 4.418601260694725]], [[-2.0550586041226917, -3.729239610058225]], [[-4.640353441404408, 0.6743000753835054]], [[-3.663764948398439, 5.0]], [[-5.0, 5.0]], [[-0.32356979910177824, -5.0]], [[1.243136223162394, 5.0]], [[-3.2296470414898453, -3.0538804214953474]], [[-4.713704993290674, 5.0]], [[-2.460502437530364, -5.0]], [[-0.21753620171247892, 0.6367521051945779]], [[-3.3988628318388034, 2.2255255161451966]], [[0.6611479846561865, 0.21896536142420953]], [[-5.0, -3.685282137816922]], [[-5.0, 3.257354169633068]], [[1.7103062185154525, 5.0]], [[0.8135363373298394, 0.8811752891888095]], [[-3.5460859809790644, -3.502491235770382]], [[1.5728904140559883, 4.999217180557752]], [[-0.3094968998033731, 2.255081143303768]], [[-2.3009917209970054, -4.396308678838579]], [[-1.125043764069207, 1.5610153301737606]], [[0.7699985505231752, 4.070055598836463]], [[-0.928498911429049, -0.0886958906161599]], [[-3.632907082811816, 0.3531848990327644]]]"
45,"[-0.5877435435892896, 2.1568062729812185]",[13.84882903],[6.16882903],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",3475260234.5148587,45,1.7318909704092555,6.952726311449506,[-0.738   1.5858],7.68,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-0.784236010715639, -1.3952935312643744]], [[3.014204430404545, -2.9734052190481854]], [[4.615282116026757, -0.4596977440805263]], [[-0.7808897279897389, 1.8461960287811543]], [[2.062220790563737, -2.5566672677944036]], [[-1.7513979299419624, 1.447576687476415]], [[0.7753509626756285, -2.3401150249947476]], [[-1.8691890148332757, 2.1002732701895876]], [[-0.5877435435892896, 2.1568062729812185]], [[-1.1271238106953376, -1.0514256353865594]], [[-2.4040939887089503, 3.9178602514656085]], [[-4.528720287583694, -1.1848389887266693]], [[2.077731190406481, 2.801551844516167]], [[1.9692059518333043, -3.653889565362689]], [[-0.09087163128946862, 0.3733868985351654]], [[-1.3147760801534925, -4.7860619940877625]], [[-1.1004325015137149, 3.2175992054435523]], [[-0.028367790647894256, 0.9189236176622694]], [[0.9016474816674034, -0.08034600091495718]], [[1.7032469091717013, -2.712382608867143]], [[-3.729882380317507, -1.268872183800963]], [[-2.9925448418919522, 3.153616997404228]], [[-2.816995523795702, 3.290695163770518]], [[4.184623477393282, -0.49245882380346195]], [[-0.37145498565218654, 2.783754300753596]], [[-3.1426806382658747, 1.0009174005538195]]]"
46,"[-3.5339476268785233, 0.20302891637374992]",[-148.39126709],[32.53873291],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",9376651971.891165,46,1.6047183400256635,6.719042278955215,[-1.6368 -0.1398],-180.93,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-0.9951776456192238, 2.307427453181555]], [[1.092612637753196, -1.9491536614086367]], [[-0.789344391229845, -4.958813316141948]], [[-4.868547546985924, 0.22335090841773278]], [[-2.826972443684591, 3.6267555102269564]], [[-2.500677246271536, 0.5768318159220505]], [[-3.6837884547633353, 3.2020417508726893]], [[0.6203548378552918, -3.1603527252046755]], [[-3.388178358759553, -0.028818105702752304]], [[3.02339300978756, 0.966705531479421]], [[3.789297722544604, -3.853370943439118]], [[-2.3149629290621605, 2.7983979843999216]], [[-1.6889991005405944, -5.0]], [[-3.5339476268785233, 0.20302891637374992]], [[-0.05881164938521249, -0.23261393052672893]], [[-1.9281755967076672, -3.4775112789867775]], [[-2.8165631577526558, -5.0]], [[1.9432066021361487, 5.0]], [[0.0722094602022806, 5.0]], [[-1.5070946286746, -0.7990116901797122]], [[-5.0, 5.0]], [[2.2005698610727107, -4.26454727676838]], [[-3.9406964640256947, -5.0]], [[-4.57305078716593, -4.26155809385972]], [[-1.3726408194686703, -1.822779815292709]], [[-2.916991323108019, -4.515408551017892]]]"
47,"[-2.0634721352945187, 0.77470433220068]",[-35.97038026],[0.76961974],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",13151102878.9626,47,2.8721919912362157,7.1882779285545135,[-1.872   1.2066],-36.74,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[4.823228322588516, -0.6818838500690525]], [[2.4744626245604087, 1.1130700727606548]], [[-3.4427323873795768, 5.0]], [[-0.6785248347820859, -5.0]], [[-3.78580517968374, -5.0]], [[-0.17340822511819898, 5.0]], [[-1.9427836110606793, 5.0]], [[-2.0634721352945187, 0.77470433220068]], [[-3.6121263805121413, 3.5781469887896797]], [[-0.2925909708780941, 4.872659595181226]], [[-1.6577101894031954, -5.0]], [[-0.5052888436838582, -1.56551690483149]], [[-2.748120876869568, 3.7146452322657457]], [[5.0, 3.8804134883439634]], [[3.655978773429252, 5.0]], [[0.5377105372562958, -5.0]], [[-1.234666127213636, 5.0]], [[-5.0, -5.0]], [[-4.209273269581007, 5.0]], [[-3.0447501690325303, -5.0]], [[-4.400677637638623, -5.0]], [[1.3871486523277243, -5.0]], [[-1.9948696741267042, -5.0]], [[-2.3218186700788355, 5.0]], [[-3.9136018472623477, 5.0]], [[-0.11419534731916874, -5.0]]]"
48,"[2.817659059683158, -1.5065894559887507]",[115.44530979],[0.33530979],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",1076189433.1853428,48,1.7968791819818248,7.6202462024670705,[ 2.2602 -2.9166],115.11,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-0.4301287053073665, -5.0]], [[3.511266036161316, -5.0]], [[3.7561100048249494, 5.0]], [[0.008932851701776379, -0.4043385098648127]], [[-0.6721076898549547, -0.05706990170509372]], [[1.1804671474489072, -4.409263217550649]], [[3.2229712449331243, 0.011183892162996928]], [[3.0584139019904137, 5.0]], [[1.859994518061244, -3.22790213151987]], [[4.331233198639697, 5.0]], [[-2.9074611768145613, 5.0]], [[0.5021923271352546, -5.0]], [[-3.400840966727582, -5.0]], [[-0.9829027808580263, -5.0]], [[1.5222046867043932, 5.0]], [[4.4764406789095705, -5.0]], [[0.3550242787041998, 5.0]], [[-2.570841530446832, 5.0]], [[3.404104941993759, 4.202523727102639]], [[-0.38424112580952513, 5.0]], [[2.817659059683158, -1.5065894559887507]], [[-1.734047099097278, 5.0]], [[-2.5815140566991768, -0.5136887689541663]], [[-2.9930803387198313, 4.129872616467177]], [[-0.16410564694013363, -2.8714839380755084]], [[0.5420045554446249, -3.12726896496974]]]"
49,"[0.9938053963195603, 1.5685836512708553]",[20.54413155],[2.95413155],"[array([-4.77700484, -2.38857897]), array([-0.93605548,  4.00092146]), array([0.9938054 , 1.56858365]), array([4.80638493, 1.7656913 ]), array([ 2.20642269, -4.71267427]), array([-2.18299036, -1.64870591])]",504020363.19183326,49,0.1523119245376082,6.9207724685394325,[1.0038 1.4166],17.59,"[[[-4.777004837721078, -2.3885789694407245], [-0.9360554767690186, 4.000921457389046], [0.9938053963195603, 1.5685836512708553], [4.806384930962915, 1.7656912993241693], [2.206422691892035, -4.712674273456511], [-2.182990361403816, -1.6487059082408981]], [[-2.144537221138728, -1.7185940254104686]], [[0.2213049730729604, 5.0]], [[0.9535688866389535, -5.0]], [[-1.7567711527308199, 5.0]], [[2.774933884960058, -2.4151440946593015]], [[1.132624804509331, 5.0]], [[-0.5089002454485252, -5.0]], [[0.7337234888630801, 2.481844185962197]], [[-2.272663591816883, 5.0]], [[-1.1210514032430692, -1.7269357739018085]], [[2.2380765595350884, 5.0]], [[1.9103453353982902, 5.0]], [[2.109529855270789, 5.0]], [[-2.8883872236467703, 5.0]], [[-1.2871516792175612, -5.0]], [[-0.14388495446578733, 0.31018778157992655]], [[-1.3785631102603295, 2.2829262718113665]], [[1.7640825183927404, 0.4636526236640037]], [[1.9336533334658392, 3.75948501155623]], [[0.43114275155786447, -2.016642073504547]], [[-0.9268547691976358, 1.1614098131937642]], [[1.5257608349230987, 3.2093359189819672]], [[-2.2521099124590207, 3.226610968754179]], [[-1.7285124666363476, 0.4540120395495289]], [[-5.0, 5.0]], [[-0.002711650153909062, 2.862367170079933]]]"
