,xopt,yopt,regret,doe,precision,f_s,min_dist_to_opt,max_dist_to_opt,real_xopt,real_yopt,bo_history
25,"[-1.3390190371867852, 0.5360764626255698]",[-275.09944509],[0.01055491],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",67938.352321044,25,0.5061812127539574,5.512875248621968,[-1.01109092  0.60159391],-275.11,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-5.0, -0.16035912904812094]], [[3.9093422117462744, 1.6934585840081624]], [[-1.1175094851072414, 5.0]], [[5.0, 5.0]], [[3.0040057877870185, 5.0]], [[-0.8513360788208996, 0.0012929171008411807]], [[1.2149378861543536, 0.5997824437699276]], [[-0.6477913615658927, -1.6110790364212917]], [[0.03606673277550848, 0.1849537033223084]], [[-1.4587431724328765, 2.2634261924490287]], [[1.4620330378484099, -3.2347541610564807]], [[0.6234861304308906, 1.0039894942477163]], [[-1.7674275428337727, -0.34706502227739017]], [[-1.2619611218025042, 0.7915135589345543]], [[2.758752182848917, 0.8331856238175525]], [[-0.761163147984372, -0.8824383216710499]], [[-1.7057685493938188, -0.040221128959132234]], [[1.847313351660281, -2.136871616077079]], [[2.027635401130418, -0.2418422019991207]], [[4.809922454727867, 2.346287824535206]], [[3.5188057204857945, 2.458816261064583]], [[3.5611335762567617, -1.1874434714132385]], [[-1.6022090501780555, -2.322941458960989]], [[5.0, 2.9570884831612347]], [[-1.3390190371867852, 0.5360764626255698]], [[0.24462354002652228, -3.8609088276897476]]]"
26,"[-4.363784145201617, 1.765650740457678]",[-19.70478801],[2.11521199],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",172.34281060511793,26,2.4109933634042733,5.604272899566697,[3.47197719 0.74952793],-21.82,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[3.046192026223693, 2.10715858601593]], [[-1.2940989906728886, 4.036414728966722]], [[3.329561897641721, -0.941506356906344]], [[3.1129731971858483, -1.5590401583247713]], [[-3.104993508379926, 4.211414750808758]], [[-4.113139182133947, 1.516615459277444]], [[-4.7953655768415455, 5.0]], [[-5.0, -5.0]], [[0.6930911519863454, 5.0]], [[1.285908004733072, 5.0]], [[5.0, 0.8875534385827547]], [[0.19590033987909963, 5.0]], [[4.862738247086867, -2.6475670300011656]], [[-4.39918810062505, 2.350040630686312]], [[1.383764417089508, -1.8475609584652553]], [[-4.2517405977043685, 3.75467659768265]], [[4.3511524455593005, 4.016602134070077]], [[2.970941441069969, 3.638982094035711]], [[3.8534830167036844, 2.8276352766102892]], [[-4.622965099955371, 4.453652718960351]], [[-4.691565397790128, 4.458724248487688]], [[3.420767176677482, -1.59607045410176]], [[3.143934298513531, -0.9856160745155679]], [[-4.363784145201617, 1.765650740457678]], [[3.4810243471288222, -0.8946602898507461]], [[0.3687644032941595, 2.2628629575064574]]]"
27,"[-1.266479195167604, -1.6802910272851947]",[86.73857566],[1.89857566],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",9931.193933770597,27,1.9216207862347312,4.504191417575318,[1.5899165  1.37551136],84.84,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[3.189339792103304, -3.300501912796494]], [[4.781494094203353, 1.8228899527296925]], [[0.13051665620979994, -4.124830953109337]], [[3.4807519127542994, 5.0]], [[4.686791274034015, 3.7893187847978447]], [[-4.4183696694738455, 3.137325167181398]], [[-1.266479195167604, -1.6802910272851947]], [[4.503241801899704, -0.3436759415918193]], [[2.5038741075450197, 2.795584779280802]], [[-0.8801891126201383, -5.0]], [[-3.624875996867869, -4.526334624110254]], [[2.1364889857494096, -3.8112980935905716]], [[-1.8190567014362147, -0.7334722569963246]], [[-2.532231530367457, 3.590240942208153]], [[5.0, -0.007816861517005358]], [[1.8708252552072508, -3.484441125322187]], [[-5.0, -1.846666299908951]], [[3.718878159903709, 2.44162623238498]], [[5.0, -1.5927408187496843]], [[5.0, -2.236770850033691]], [[-1.8495251835981301, 3.196528764965864]], [[-1.8707494828109452, -1.843717788405593]], [[-3.5047334707781905, 2.927499897466124]], [[3.0829871893967855, -2.4914233184200136]], [[-4.305912491210562, 3.707109676225995]], [[0.5140677444119325, -1.381348234654062]]]"
28,"[1.251712577096208, -5.0]",[-100.17319295],[1.95680705],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",7372.295492716594,28,1.034638399003935,4.064549016607233,[-0.00922319 -3.39372228],-102.13,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-0.9305469683573082, -3.22750673633824]], [[1.5892440278884787, -3.494980059308159]], [[-1.7037337539236883, 0.995108249211761]], [[0.7677857222355589, -2.7625371965939043]], [[1.7340714240452617, 1.0086712306231924]], [[0.5258093594130513, -3.3902298769716634]], [[-0.3025464910250956, -0.11541793348099062]], [[-3.3798301306776204, -0.43045501369311184]], [[4.235145848282423, 4.886694777545486]], [[-5.0, 5.0]], [[-4.182107191494638, -1.7836473975330156]], [[0.4035396575131798, 4.073477165583836]], [[-5.0, -5.0]], [[0.6172231359745385, 2.7315349322545863]], [[0.8679848067000561, 5.0]], [[1.7498108752343458, 3.4922452968866313]], [[-0.7711723489964755, 3.431790597887983]], [[-2.910430216736561, 2.3848127668962324]], [[-5.0, -1.2683112749257197]], [[-2.0111046694475827, -2.0768186697541036]], [[5.0, 0.13535471050052036]], [[-5.0, 3.122617824471571]], [[0.1524139012912998, 2.4125586890111324]], [[1.251712577096208, -5.0]], [[0.26263276245901523, -0.9474192985303028]], [[-0.30195296551642276, 2.222485113313668]]]"
29,"[1.5723098676970184, 1.8226446109800674]",[-999.95660348],[0.04339652],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",971928.3108787041,29,1.5436283397225496,4.315804764190549,[1.24514816 1.22053897],-1000.0,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-4.096725292791186, 0.9707028991550577]], [[1.0215269767573838, -2.780164976883836]], [[0.6661903902494986, -1.6121630539076943]], [[0.9866283046366727, 1.365738429021709]], [[2.0712917814628367, 1.9391134070275273]], [[-3.471259126360322, 3.6534827977454025]], [[-4.234402830085429, -2.7133893207809723]], [[2.178961360874929, 1.1358039869635266]], [[-1.814971578831594, 3.594939359319404]], [[1.1437022654327604, 4.210988598095409]], [[0.863291672983936, 2.429754837385756]], [[2.0104481854520104, 4.062802883100705]], [[-1.5647864952366364, 0.7948641797355298]], [[1.7840484396500726, 0.00029831318130995026]], [[-0.500738667472731, -3.2202461234271014]], [[3.9179874767658274, 1.8537579088290679]], [[-4.017299682810188, -1.120660479639522]], [[3.989228594604464, 1.1760751575844453]], [[3.64121246319392, -3.5055356729683718]], [[3.5321402274158924, 2.083162656991154]], [[1.6838720480416538, -0.6280800380803782]], [[-3.9017135173159705, -1.925639324669754]], [[-4.918607685549126, 0.7324441255586489]], [[1.5723098676970184, 1.8226446109800674]], [[0.22918699632699055, -1.5068239449084]], [[4.588867180029295, 2.069127283128063]]]"
30,"[-0.31553008732538296, -0.75082118894835]",[54.77758223],[0.96758223],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",4664.908523812771,30,1.213675086911903,4.64700221174572,[-0.65548421 -0.81208021],53.81,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[0.8144795728243563, -3.109201613109447]], [[-1.7582992117961793, 2.005451158624947]], [[-3.5243237848274376, 2.252090607160209]], [[1.2069006215310603, 5.0]], [[-2.2508319287477443, 5.0]], [[4.899342327193924, -2.63949981647762]], [[-0.09104312363819661, 2.4991149824582375]], [[-0.31553008732538296, -0.75082118894835]], [[-2.1566716437397524, -0.2736003086583645]], [[-0.43786257558789266, 0.34133450704122564]], [[1.3595243220353248, -4.497088302848494]], [[1.1247512757224178, -1.304031484230858]], [[-0.08268244977126328, -0.3184225755528849]], [[-0.7146076831160454, -2.562960038098147]], [[2.9645407721038377, -0.346723477601899]], [[-1.4061646596345034, -4.24805783632401]], [[-0.29731252861726465, -2.0114287492372753]], [[1.3753351099275535, -2.999569762952792]], [[-5.0, -5.0]], [[4.3756782798535925, 5.0]], [[3.4081920353462216, -5.0]], [[-1.2682367549972173, 3.1637881995041393]], [[-0.40410190865707407, -4.312197319010681]], [[2.552888140263314, 5.0]], [[-1.8049047746776665, 0.6386406506335762]], [[-0.5789032549807854, -1.4935311865372525]]]"
31,"[2.643595511414012, 4.070404943237907]",[-16.47491266],[0.09508734],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",110.86185131233525,31,4.7181264817808986,7.306401842642707,[3.22770147 3.86467903],-16.57,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[4.906476906312925, -0.7328983290147334]], [[-1.3763498814858013, 0.9348011252680276]], [[2.7307068885190278, 4.224809103680624]], [[0.9513746603551403, 4.575507344170798]], [[-4.717900974093451, 3.8868072883978844]], [[0.4831311908720199, -3.883869605144337]], [[1.897159046169533, 2.413054331157689]], [[-3.0465488246788923, -4.582301869381359]], [[-1.5257921532931153, 3.175863656204829]], [[4.044066009677056, 4.133066240973417]], [[3.192918054717723, 4.654829423782755]], [[4.162880266212333, 5.0]], [[-0.8513502129935261, 4.22201456132974]], [[1.7704793281668532, 4.1237081370593796]], [[0.9580094184039001, -0.7162995428433676]], [[2.0862187288938103, 0.8222432449622396]], [[1.52565565037705, 4.248831231236767]], [[1.7749357845271128, 0.21363406803632046]], [[3.7668268465962824, -3.6595124602637066]], [[-1.888460728918068, -3.4248392135525383]], [[2.8100525832587717, -0.778034449440889]], [[2.643595511414012, 4.070404943237907]], [[1.306839821216583, -4.412535827027883]], [[5.0, 0.09338732881852461]], [[-3.811426078353621, 4.43303123182436]], [[3.2096272430463793, -4.980420754584094]]]"
32,"[0.9993359804674515, 2.609610030049317]",[52.81764147],[2.29764147],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",4553.593381130858,32,1.3493821056656177,4.479013962189945,[ 2.20124793 -2.5154295 ],50.52,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[3.9565508831661074, 0.8293005756510494]], [[5.0, 1.3415628278464344]], [[-4.71858362031859, 5.0]], [[2.0970434730439305, -1.6093687033029986]], [[5.0, 0.9874728275334335]], [[-0.583531723615053, 1.5836193007058308]], [[-3.4712670532901537, -1.1118400938497193]], [[-5.0, -1.707415953437761]], [[4.142229062604648, 2.4613641765227965]], [[5.0, 3.5445061865604752]], [[-1.2831657332948876, -1.2203958829661294]], [[-2.6829618070943098, -1.9664225378027282]], [[1.6516610141613193, 1.8474408775089641]], [[0.9993359804674515, 2.609610030049317]], [[0.24024412000965623, 3.171597726816823]], [[-5.0, 0.3035109527486387]], [[1.740286016846254, 3.2222214882491658]], [[-5.0, 1.3270968544403705]], [[4.231351406024388, -0.5379882567000452]], [[-5.0, -0.26140191055956175]], [[-4.452514114067844, -0.028886281271746996]], [[5.0, -5.0]], [[-1.6551259375146294, -2.5991939399959625]], [[-5.0, -5.0]], [[-3.415145979433393, -5.0]], [[2.134677171364719, 5.0]]]"
33,"[-1.3447248468664363, 0.22092631058663437]",[125.74065722],[0.00065722],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",19926.19424420913,33,0.1108348040242274,5.534595683578314,[-1.2382984   0.18997854],125.74,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-1.4886435458653273, 0.8507399587887455]], [[1.1274452880528083, -0.971404101341355]], [[0.6456166869185698, -1.7152661188726586]], [[0.13050385232148282, -3.0795822776290955]], [[-1.177103924477771, 3.6142255761189714]], [[-2.2455522962456014, 0.0762838536215413]], [[2.315128846814364, -0.0055172259230657685]], [[0.7120860333036939, -4.0378405232885335]], [[5.0, 5.0]], [[-3.472477182920941, -1.4299357389292446]], [[-0.9734999052628613, -4.17030043455831]], [[-3.2970891071504225, -2.4032604706197436]], [[2.046832265548915, 0.9177076940580574]], [[-0.19834965323609252, 0.15938689045173038]], [[-3.570294655625584, -1.4116949441106306]], [[-2.788793207271158, 1.0713175238030628]], [[-4.341500048736671, 0.2917869390235868]], [[-3.9271497569015144, -1.0647844668040396]], [[-0.6593451618194546, 1.143396288591407]], [[3.229640695397366, -1.0114816908084874]], [[3.606420728016003, 1.070622426617686]], [[0.6606086011049365, -3.579030706921695]], [[-4.776243628265857, -1.467173060506269]], [[-1.8462177771909545, 0.509474193950719]], [[-3.418471685508711, -0.9413949692495839]], [[-2.1870485001985958, 1.3127358020266142]]]"
34,"[-1.9566002158039637, 0.12780534780768102]",[63.95127126],[0.02127126],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",6376.927405222701,34,0.7066634590111233,6.3029954313498715,[-2.05125074  0.23486948],63.93,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[3.4976061927152866, -0.47826344437744644]], [[3.6085571368834044, 5.0]], [[3.119925820653048, -5.0]], [[-4.976571925212923, 0.35043463363267086]], [[-1.6517101444025306, 1.2707150999532502]], [[0.4295705864101654, -0.6075030626262061]], [[2.0528680878190912, 0.27911098036721504]], [[5.0, -1.1256945753220862]], [[3.426783382810442, 0.968502958109213]], [[-0.40931160494012137, 0.32964792293744255]], [[-0.6216503957689975, 0.05125293252546974]], [[-5.0, 1.5637572294204958]], [[-2.513506263049104, -1.0072680168556485]], [[0.0609179587913843, 2.104738244202109]], [[5.0, 0.28144304222000305]], [[-2.721597896624756, 0.06188202222751796]], [[-2.0337691926886303, -2.6189847357098888]], [[-2.3830084432002256, 0.7867987413785069]], [[-0.8359452149719901, -3.6000982800551107]], [[0.23683081053850405, 1.0092410742544324]], [[-5.0, 4.0277594497129225]], [[-1.9566002158039637, 0.12780534780768102]], [[1.4993264834766784, -0.06417999501520492]], [[0.8602695767330248, -1.4627396789028786]], [[-4.727899947517846, -0.10071871325926646]], [[2.0083560532062372, 0.5513726813269786]]]"
35,"[0.47943847412665225, -0.17417283826602803]",[332.93897693],[1.26897693],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",120480.98775940649,35,2.513759471735743,6.070545193844343,[0.61241974 2.97242507],331.67,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-1.1862108185086797, 0.2054730248002329]], [[-4.605249948293311, 2.4751669117237807]], [[-0.7489923047290313, 0.162849885180924]], [[1.8170441733495106, 0.8308857275642035]], [[3.678701592145712, 0.1393357302012855]], [[-0.9522027514022672, -0.0661219965827073]], [[2.0386843176534333, -2.6997140321583664]], [[-0.21707684473611472, 0.23495276717063668]], [[0.01721244859504401, -3.4385405288191127]], [[-0.9664382386099942, -2.894469569257524]], [[2.2499123917532358, 1.324438708643877]], [[2.8767558347736095, -1.4317104032180086]], [[3.3824859303853927, 3.7540978011233506]], [[2.48406193655106, 3.5716709217176112]], [[0.47943847412665225, -0.17417283826602803]], [[-5.0, -5.0]], [[3.917962620137657, 3.8628262664852047]], [[0.11023793805988154, -0.1989489479749033]], [[3.288887360887592, 3.3058293023277914]], [[-0.34552809497730563, -0.059511916702396646]], [[-1.080362378143743, 0.7593658366230197]], [[1.483883219604203, 1.5828132524234395]], [[0.5779450597196197, -0.6344360904973155]], [[1.0059339761488937, -2.278634016890559]], [[0.3409299868221348, 0.09664000443111719]], [[1.4610026986886913, -1.4735740741905692]]]"
36,"[0.588553271600537, 1.4304131010897563]",[-6.5161593],[0.0038407],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",186.19697946240782,36,1.5016866170966963,4.85502688931947,[0.78941391 1.74408219],-6.52,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[0.42273943523449076, -3.1744943971330515]], [[4.023394846711922, 2.080779795608045]], [[0.033658642898179, -0.5773826800610885]], [[4.019784965337113, 0.6336164562880139]], [[4.892979166825512, -0.8964636452203814]], [[-0.20126144754800243, -1.9905261318792786]], [[5.0, 0.5354577079086155]], [[1.4868799000089317, -2.119045034398287]], [[5.0, -1.9772033961071587]], [[3.9511508323245623, 0.6847171053672187]], [[3.504682479446638, -2.059698960628586]], [[4.557947987255786, 0.12572303012471947]], [[3.8902571508702453, -0.01644286658407514]], [[-0.058287817214191184, 0.8378289996795591]], [[-0.299766367985586, 0.8660236207571476]], [[0.07344238850722815, 0.6294184640507465]], [[3.967785621598235, -1.6807932043823834]], [[-3.622696871623444, -4.140407771796434]], [[0.006133571797228102, -2.6200318379017675]], [[0.24958563605506137, 1.0884594100772473]], [[2.8102340302132234, 1.1016237009469834]], [[0.22931950817536384, 1.5161131152513037]], [[0.9739007096341513, 4.190723652875487]], [[0.588553271600537, 1.4304131010897563]], [[0.8573562202685834, 1.136093570693378]], [[-4.1990129031961025, 2.6353789018442164]]]"
37,"[2.5769766070354896, 2.066377585139551]",[137.773626],[0.213626],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",23311.606233136703,37,3.9770208310975184,6.5575879766360075,[3.48307255 2.577719  ],137.56,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[1.7105077334150762, -1.4503362820569667]], [[-3.055227489785061, 1.8020736113691092]], [[-1.1367036909595074, 0.28683433393294966]], [[1.3237732000924374, -1.6565778089354253]], [[-3.2559704838395302, -0.9354355043849885]], [[3.3836147063196744, 2.0490102108252852]], [[3.5353514129241437, -1.1440509581389418]], [[4.264267143331143, 2.381969748922112]], [[3.1017909063173175, -0.1705376443217097]], [[-3.8114138119501355, -3.4873354478254273]], [[-1.451249850605409, -0.6647304242955125]], [[3.0385952918903585, 0.9801969973920747]], [[2.1103447169152667, -1.33492230704413]], [[-2.945525771949483, 3.289413215188522]], [[-2.746281400791848, 3.0266707767602177]], [[2.7458502888874525, -1.4078945814753718]], [[-2.768846886902326, 4.108108359396998]], [[3.385755847734493, 3.711363683185266]], [[2.2102638537243635, -0.15429875502914256]], [[-2.440514974705089, 3.424999763277267]], [[-3.2146980584631524, 2.7258164784237167]], [[2.5769766070354896, 2.066377585139551]], [[-4.303172597585932, 3.0392342174398776]], [[2.3963898441433544, 2.4315700554546984]], [[2.613003582275705, 1.7771293003343127]], [[3.9131803246186796, 0.4747002391394915]]]"
38,"[-0.4503959129032449, -2.4194914102118457]",[-76.25557455],[0.79442545],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",3945.6786958717435,38,1.2012110803987357,3.918427762776213,[-0.06728107 -2.49681633],-77.05,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[3.721123488969222, -2.118419387110801]], [[5.0, -1.6274786749760426]], [[-0.7529228938454711, -0.7343279658490756]], [[-2.9227355289076318, 0.33376732233790685]], [[-3.841261343533502, -4.25811664575879]], [[2.324759582560048, 3.734830455062909]], [[1.6464549063455038, -5.0]], [[-1.149230929507484, -2.560827554836157]], [[3.929032857256013, 1.8511449624889076]], [[-0.5144231014841835, 5.0]], [[-1.6623013817503753, 4.586388534632298]], [[1.6271409346344181, 3.697702986020646]], [[-0.41104696427915827, -4.065668382501771]], [[-2.4138428897083677, -5.0]], [[2.1389499719824023, -5.0]], [[-2.4406915526580635, 5.0]], [[-0.06928815780369547, -5.0]], [[-5.0, 5.0]], [[-3.3499424269849127, 5.0]], [[-0.4503959129032449, -2.4194914102118457]], [[-3.825427337099959, 5.0]], [[-5.0, -5.0]], [[-1.177624746497934, 5.0]], [[4.286201039405172, 5.0]], [[-3.4246275433518405, 1.5454711997325377]], [[-2.9879291109677943, 5.0]]]"
39,"[-2.515646248818171, -2.7977359435948754]",[1000.00088808],[0.00088808],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",1032181.8867359271,39,1.4652505950282275,6.271160117342022,[-2.40716181 -2.74319381],1000.0,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[4.67216698456041, -4.958559718714374]], [[-1.2727898981468637, -4.477685704614538]], [[-0.7904963864487231, -5.0]], [[-5.0, -5.0]], [[3.194813628560004, 1.6191464888525802]], [[-3.0107791565770916, -5.0]], [[-2.748826767330829, 5.0]], [[3.596713863916627, -5.0]], [[4.496242540898721, -0.21338401591833114]], [[-3.1614899619424253, 5.0]], [[2.9579060034994233, -3.293846108323991]], [[3.958165733288572, -0.1841588495231999]], [[-2.9503884918247767, -2.7099694435176467]], [[3.7663644173588176, -3.852742292398108]], [[-2.5326095060110254, -4.1693672705025016]], [[-3.0295468680072744, -1.9304483940120791]], [[-1.6788826740344347, 4.999812989846687]], [[-0.7168442699454841, -0.6298289941050662]], [[3.0100572647503867, -2.1166642992643174]], [[0.3052380903801028, -1.055657894314241]], [[-3.376298249985472, -3.28073550975903]], [[-0.7255156497237937, -3.3995811992113643]], [[-2.0099799489523003, -2.7705373555828965]], [[2.5756778917245855, 2.888300645376935]], [[-2.393012903991013, 3.602940501061963]], [[-2.515646248818171, -2.7977359435948754]]]"
40,"[0.1177821318177138, 0.36980475893528186]",[-87.33717376],[0.03282624],"[array([-1.34472485,  0.22092631]), array([-0.15933919,  0.58006748]), array([-1.67143625, -1.47604456]), array([ 0.97891983, -3.08704658]), array([ 1.88175575, -1.06267647]), array([ 3.82500116, -2.04491453])]",5250.899870041375,40,0.9777494467740485,3.793782027127175,[0.66696618 0.05736926],-87.37,"[[[-1.3447248468664363, 0.22092631058663437], [-0.15933919066980984, 0.5800674767297993], [-1.6714362516703147, -1.4760445648229155], [0.9789198298395321, -3.0870465811285186], [1.8817557476502285, -1.0626764681406489], [3.825001155708552, -2.0449145267039834]], [[-1.3254109108673138, -4.479462381177187]], [[1.0995360920790924, -3.4732780889331565]], [[0.12773947909072147, 0.09992648924373058]], [[0.01314252343240654, 3.1160795489431363]], [[-0.189359904419692, -3.5780102591412186]], [[1.342144126702774, 1.582697210501273]], [[2.908656199117507, -0.5995480991455066]], [[-0.018067839186557858, 1.0177942787799488]], [[4.880283591300907, -3.4857222335182914]], [[-0.10414129486062329, -0.8444385970168753]], [[0.040147372453014724, 4.039191462760103]], [[-0.403189228698576, 2.792784147969696]], [[-0.07581923032457266, 0.1356784272252418]], [[-0.3484610512102873, 0.5840095702431467]], [[0.24785637279356357, 2.895409460791944]], [[0.35701711000674485, -0.36718723229182665]], [[3.5269864750481466, -2.653624085986584]], [[3.866509129292687, -2.930375190017224]], [[0.2739824302316917, 0.4196630364266887]], [[0.1177821318177138, 0.36980475893528186]], [[4.092888399834514, 4.4397353326995965]], [[3.321339547241119, -2.0250360227403967]], [[0.7728405176689613, 0.6447383266455805]], [[4.300581168718567, -1.730264017196501]], [[3.1283827411474476, -3.0459945665946457]], [[2.5769493193891715, -3.089105887555317]]]"
